Date,Holidays_Count,PM2.5,PM10,NO2,SO2,CO,O3,AQI,City,Year,Month,Day,DayOfWeek,DayOfYear,Week,Quarter,Month_sin,Month_cos,Day_sin,Day_cos,PM2.5_rolling_mean_3,PM2.5_rolling_std_3,PM2.5_rolling_min_3,PM2.5_rolling_max_3,PM2.5_rolling_mean_7,PM2.5_rolling_std_7,PM2.5_rolling_min_7,PM2.5_rolling_max_7,PM10_rolling_mean_3,PM10_rolling_std_3,PM10_rolling_min_3,PM10_rolling_max_3,PM10_rolling_mean_7,PM10_rolling_std_7,PM10_rolling_min_7,PM10_rolling_max_7,NO2_rolling_mean_3,NO2_rolling_std_3,NO2_rolling_min_3,NO2_rolling_max_3,NO2_rolling_mean_7,NO2_rolling_std_7,NO2_rolling_min_7,NO2_rolling_max_7,SO2_rolling_mean_3,SO2_rolling_std_3,SO2_rolling_min_3,SO2_rolling_max_3,SO2_rolling_mean_7,SO2_rolling_std_7,SO2_rolling_min_7,SO2_rolling_max_7,CO_rolling_mean_3,CO_rolling_std_3,CO_rolling_min_3,CO_rolling_max_3,CO_rolling_mean_7,CO_rolling_std_7,CO_rolling_min_7,CO_rolling_max_7,O3_rolling_mean_3,O3_rolling_std_3,O3_rolling_min_3,O3_rolling_max_3,O3_rolling_mean_7,O3_rolling_std_7,O3_rolling_min_7,O3_rolling_max_7,AQI_rolling_mean_3,AQI_rolling_std_3,AQI_rolling_min_3,AQI_rolling_max_3,AQI_rolling_mean_7,AQI_rolling_std_7,AQI_rolling_min_7,AQI_rolling_max_7,AQI_lag_1,AQI_lag_2,AQI_lag_3,AQI_lag_4,AQI_lag_5,AQI_lag_6,AQI_lag_7,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_3,PM2.5_lag_4,PM2.5_lag_5,PM2.5_lag_6,PM2.5_lag_7,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_4,PM10_lag_5,PM10_lag_6,PM10_lag_7,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_4,NO2_lag_5,NO2_lag_6,NO2_lag_7,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_4,SO2_lag_5,SO2_lag_6,SO2_lag_7,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_4,CO_lag_5,CO_lag_6,CO_lag_7,O3_lag_1,O3_lag_2,O3_lag_3,O3_lag_4,O3_lag_5,O3_lag_6,O3_lag_7
2022-12-09,0,87.75,301.25,46.34,4.85,1.09,35.32,260,Delhi,2022,12,9,4,343,49,4,-2.4492935982947064e-16,1.0,0.9680771188662043,-0.2506525322587204,83.55999999999999,3.814144727192523,80.29,87.75,134.32571428571427,55.33044456027916,80.29,215.42,271.9000000000001,28.080439811367285,245.29,301.25,337.82714285714286,71.43572372286425,245.29,439.69,42.95333333333335,3.050857802869552,40.42,46.34,45.23142857142857,3.525977068235134,40.42,50.2,4.776666666666667,0.912213425317662,3.83,5.65,4.694285714285714,0.8007674889917435,3.83,5.88,0.8866666666666673,0.19553345834750385,0.7,1.09,1.23,0.4853864439804626,0.7,2.1,33.716666666666676,2.759752404352567,30.53,35.32,31.81714285714286,3.3952698188594317,26.9,35.32,249.66666666666666,57.93387034657125,209.0,316.0,315.14285714285717,72.9895622022507,209.0,389.0,209.0,224.0,316.0,324.0,386.0,358.0,389.0,82.64,80.29,120.08,186.49,215.42,167.61,109.39,269.16,245.29,330.43,400.31,378.66,439.69,454.52,42.1,40.42,43.04,46.1,50.2,48.42,48.69,5.65,3.83,4.02,5.88,4.4,4.23,7.73,0.87,0.7,0.96,1.27,2.1,1.62,2.46,35.3,30.53,31.53,34.63,26.9,28.51,11.01
2022-12-10,0,103.38,354.67,47.36,6.37,1.49,37.31,343,Delhi,2022,12,10,5,344,49,4,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,91.25666666666665,10.805527906275868,82.64,103.38,125.14999999999999,54.205144282316056,80.29,215.42,308.3600000000001,43.196112093564736,269.16,354.67,325.68142857142857,56.99910421184059,245.29,400.31,45.26666666666668,2.789432439284017,42.1,47.36,45.080000000000005,3.38620731793045,40.42,50.2,5.623333333333334,0.7603507962314774,4.85,6.37,5.0,0.981970807439952,3.83,6.37,1.1500000000000006,0.3143246729100378,0.87,1.49,1.2114285714285715,0.4702279082681976,0.7,2.1,35.976666666666674,1.154743838836139,35.3,37.31,33.074285714285715,3.590231455597589,26.9,37.31,231.0,26.21068484416219,209.0,260.0,296.7142857142857,67.2971378433348,209.0,386.0,260.0,209.0,224.0,316.0,324.0,386.0,358.0,87.75,82.64,80.29,120.08,186.49,215.42,167.61,301.25,269.16,245.29,330.43,400.31,378.66,439.69,46.34,42.1,40.42,43.04,46.1,50.2,48.42,4.85,5.65,3.83,4.02,5.88,4.4,4.23,1.09,0.87,0.7,0.96,1.27,2.1,1.62,35.32,35.3,30.53,31.53,34.63,26.9,28.51
2022-12-12,0,59.22,202.71,46.55,5.73,0.7,24.1,182,Delhi,2022,12,12,0,346,50,4,-2.4492935982947064e-16,1.0,0.6513724827222223,-0.758758122692791,83.44999999999999,22.39182663384054,59.22,103.38,102.83571428571429,41.51663636710153,59.22,186.49,286.2100000000001,77.08833634214591,202.71,354.67,300.5457142857143,67.55985194801725,202.71,400.31,46.75000000000001,0.5386093203766773,46.34,47.36,44.558571428571426,2.6721304145543945,40.42,47.36,5.650000000000001,0.7631513611312701,4.85,6.37,5.1899999999999995,0.9751751979333214,3.83,6.37,1.093333333333334,0.39501054838236344,0.7,1.49,1.0114285714285713,0.29401975962104626,0.7,1.49,32.24333333333334,7.122178973694048,24.1,37.31,32.674285714285716,4.446619904087721,24.1,37.31,270.6666666666667,67.63381797099234,209.0,343.0,294.57142857142856,65.2274409096286,209.0,386.0,343.0,260.0,209.0,224.0,316.0,324.0,386.0,103.38,87.75,82.64,80.29,120.08,186.49,215.42,354.67,301.25,269.16,245.29,330.43,400.31,378.66,47.36,46.34,42.1,40.42,43.04,46.1,50.2,6.37,4.85,5.65,3.83,4.02,5.88,4.4,1.49,1.09,0.87,0.7,0.96,1.27,2.1,37.31,35.32,35.3,30.53,31.53,34.63,26.9
2022-12-13,0,48.35,163.77,42.62,5.56,0.53,34.23,153,Delhi,2022,12,13,1,347,50,4,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,70.31666666666665,29.144934951605222,48.35,103.38,83.10142857142857,24.448401057855765,48.35,120.08,240.38333333333344,100.87201065376442,163.77,354.67,266.75428571428574,68.49289546056136,163.77,354.67,45.51000000000001,2.5353697955124144,42.62,47.36,44.06142857142857,2.661255521814207,40.42,47.36,5.886666666666668,0.4271221527032521,5.56,6.37,5.144285714285714,0.9444549952712722,3.83,6.37,0.9066666666666673,0.5122824741617998,0.53,1.49,0.9057142857142857,0.31764010781895424,0.53,1.49,31.880000000000006,6.9114325577260916,24.1,37.31,32.61714285714286,4.419787756162544,24.1,37.31,261.6666666666667,80.51293891874353,182.0,343.0,265.42857142857144,63.10799511645973,182.0,343.0,182.0,343.0,260.0,209.0,224.0,316.0,324.0,59.22,103.38,87.75,82.64,80.29,120.08,186.49,202.71,354.67,301.25,269.16,245.29,330.43,400.31,46.55,47.36,46.34,42.1,40.42,43.04,46.1,5.73,6.37,4.85,5.65,3.83,4.02,5.88,0.7,1.49,1.09,0.87,0.7,0.96,1.27,24.1,37.31,35.32,35.3,30.53,31.53,34.63
2022-12-14,0,54.45,189.7,42.03,5.71,0.64,35.61,161,Delhi,2022,12,14,2,348,50,4,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,54.00666666666665,5.448544148054135,48.35,59.22,73.72571428571429,20.101854688182726,48.35,103.38,185.39333333333343,19.824011534832582,163.77,202.71,246.65000000000003,67.33145698705755,163.77,354.67,43.73333333333334,2.45707821066608,42.03,46.55,43.917142857142856,2.7517068296234104,40.42,47.36,5.666666666666667,0.09291573241300422,5.56,5.73,5.385714285714286,0.8164936648618607,3.83,6.37,0.623333333333334,0.08621678104252352,0.53,0.7,0.8600000000000001,0.3312602199681274,0.53,1.49,31.313333333333343,6.284921107963846,24.1,35.61,33.2,4.520405586522864,24.1,37.31,226.0,102.35721762533403,153.0,343.0,241.0,69.43582168688872,153.0,343.0,153.0,182.0,343.0,260.0,209.0,224.0,316.0,48.35,59.22,103.38,87.75,82.64,80.29,120.08,163.77,202.71,354.67,301.25,269.16,245.29,330.43,42.62,46.55,47.36,46.34,42.1,40.42,43.04,5.56,5.73,6.37,4.85,5.65,3.83,4.02,0.53,0.7,1.49,1.09,0.87,0.7,0.96,34.23,24.1,37.31,35.32,35.3,30.53,31.53
2022-12-15,0,59.8,210.46,45.72,5.63,0.76,31.31,162,Delhi,2022,12,15,3,349,50,4,-2.4492935982947064e-16,1.0,0.10116832198743272,-0.994869323391895,54.19999999999998,5.729092423758034,48.35,59.8,70.79857142857144,20.47504939234825,48.35,103.38,187.97666666666672,23.39265767998957,163.77,210.46,241.67428571428573,68.72131276810285,163.77,354.67,43.45666666666668,1.982178935749756,42.03,45.72,44.67428571428571,2.3251799725542974,42.03,47.36,5.633333333333333,0.07505553497139765,5.56,5.71,5.642857142857143,0.44282104307287945,4.85,6.37,0.643333333333334,0.11503622617825433,0.53,0.76,0.8685714285714285,0.3271813244175435,0.53,1.49,33.716666666666676,2.1954802056337916,31.31,35.61,33.31142857142857,4.452727361110424,24.1,37.31,165.33333333333334,14.977761292440405,153.0,182.0,218.85714285714286,66.17005508896206,153.0,343.0,161.0,153.0,182.0,343.0,260.0,209.0,224.0,54.45,48.35,59.22,103.38,87.75,82.64,80.29,189.7,163.77,202.71,354.67,301.25,269.16,245.29,42.03,42.62,46.55,47.36,46.34,42.1,40.42,5.71,5.56,5.73,6.37,4.85,5.65,3.83,0.64,0.53,0.7,1.49,1.09,0.87,0.7,35.61,34.23,24.1,37.31,35.32,35.3,30.53
2022-12-16,0,89.82,330.13,48.74,6.21,1.21,39.3,206,Delhi,2022,12,16,4,350,50,4,-2.4492935982947064e-16,1.0,-0.10116832198743204,-0.9948693233918952,68.02333333333331,19.065063161009963,54.45,89.82,71.82428571428571,21.329152864209455,48.35,103.38,243.43000000000006,75.79849536765114,189.7,330.13,250.3842857142857,76.23823753146934,163.77,354.67,45.49666666666668,3.3605703880933633,42.03,48.74,45.62285714285714,2.450963853166664,42.03,48.74,5.8500000000000005,0.3143246729045049,5.63,6.21,5.722857142857143,0.4921623812538859,4.85,6.37,0.8700000000000007,0.30049958402633703,0.64,1.21,0.9171428571428571,0.35174395449503937,0.53,1.49,35.40666666666667,3.998879009588812,31.31,39.3,33.88285714285714,4.97633638428153,24.1,39.3,158.66666666666666,4.932882862315529,153.0,162.0,210.0,69.43582168688884,153.0,343.0,162.0,161.0,153.0,182.0,343.0,260.0,209.0,59.8,54.45,48.35,59.22,103.38,87.75,82.64,210.46,189.7,163.77,202.71,354.67,301.25,269.16,45.72,42.03,42.62,46.55,47.36,46.34,42.1,5.63,5.71,5.56,5.73,6.37,4.85,5.65,0.76,0.64,0.53,0.7,1.49,1.09,0.87,31.31,35.61,34.23,24.1,37.31,35.32,35.3
2022-12-17,0,93.08,353.73,48.36,6.0,1.44,44.17,314,Delhi,2022,12,17,5,351,50,4,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,80.89999999999998,18.345691592304995,59.8,93.08,72.58571428571427,22.074552360236304,48.35,103.38,298.10666666666674,76.81597251440064,210.46,353.73,257.88142857142856,84.23496788321157,163.77,354.67,47.606666666666676,1.6449113451277284,45.72,48.74,45.91142857142857,2.6595139190686847,42.03,48.74,5.946666666666666,0.29365512651725295,5.63,6.21,5.887142857142857,0.31073645240757813,5.56,6.37,1.1366666666666674,0.3458805188693567,0.76,1.44,0.9671428571428571,0.40173433533925745,0.53,1.49,38.260000000000005,6.492772905315344,31.31,44.17,35.14714285714286,6.339749506843629,24.1,44.17,176.33333333333334,25.696951829610573,161.0,206.0,209.57142857142858,69.4522789231508,153.0,343.0,206.0,162.0,161.0,153.0,182.0,343.0,260.0,89.82,59.8,54.45,48.35,59.22,103.38,87.75,330.13,210.46,189.7,163.77,202.71,354.67,301.25,48.74,45.72,42.03,42.62,46.55,47.36,46.34,6.21,5.63,5.71,5.56,5.73,6.37,4.85,1.21,0.76,0.64,0.53,0.7,1.49,1.09,39.3,31.31,35.61,34.23,24.1,37.31,35.32
2022-12-19,0,119.53,422.23,48.02,6.02,1.83,54.2,354,Delhi,2022,12,19,0,353,51,4,-2.4492935982947064e-16,1.0,-0.651372482722222,-0.7587581226927911,100.80999999999999,16.293731923656296,89.82,119.53,74.89285714285714,26.2739818796005,48.35,119.53,368.6966666666667,47.839349215192506,330.13,422.23,267.53285714285715,99.63563096173385,163.77,422.23,48.37333333333334,0.360185137574954,48.02,48.74,46.005714285714284,2.7301883765473707,42.03,48.74,6.076666666666667,0.11590225765649498,6.0,6.21,5.837142857142857,0.24025779804515832,5.56,6.21,1.493333333333334,0.31342197327777793,1.21,1.83,1.0157142857142856,0.486992715306814,0.53,1.83,45.89000000000001,7.5974535207527305,39.3,54.2,37.56,9.649998272884126,24.1,54.2,227.33333333333334,78.21338333899976,162.0,314.0,217.28571428571428,78.4085758186236,153.0,343.0,314.0,206.0,162.0,161.0,153.0,182.0,343.0,93.08,89.82,59.8,54.45,48.35,59.22,103.38,353.73,330.13,210.46,189.7,163.77,202.71,354.67,48.36,48.74,45.72,42.03,42.62,46.55,47.36,6.0,6.21,5.63,5.71,5.56,5.73,6.37,1.44,1.21,0.76,0.64,0.53,0.7,1.49,44.17,39.3,31.31,35.61,34.23,24.1,37.31
2022-12-20,0,76.69,275.39,42.13,5.94,1.37,41.98,263,Delhi,2022,12,20,1,354,51,4,-2.4492935982947064e-16,1.0,-0.7907757369376986,-0.6121059825476627,96.43333333333332,21.615967092251697,76.69,119.53,77.38857142857144,25.35062091847913,48.35,119.53,350.4500000000001,73.47492905746702,275.39,422.23,277.9157142857143,95.45388028731314,163.77,422.23,46.17000000000001,3.5028702516645684,42.13,48.36,45.37428571428571,3.0729348465976822,42.03,48.74,5.986666666666667,0.04163331994768641,5.94,6.02,5.867142857142857,0.23774736490971143,5.56,6.21,1.5466666666666675,0.24785748593362317,1.37,1.83,1.1114285714285717,0.4803966615006304,0.53,1.83,46.78333333333334,6.515691316608813,41.98,54.2,40.114285714285714,7.653201633179077,31.31,54.2,291.3333333333333,76.55934517309645,206.0,354.0,218.85714285714286,81.40112319337454,153.0,354.0,354.0,314.0,206.0,162.0,161.0,153.0,182.0,119.53,93.08,89.82,59.8,54.45,48.35,59.22,422.23,353.73,330.13,210.46,189.7,163.77,202.71,48.02,48.36,48.74,45.72,42.03,42.62,46.55,6.02,6.0,6.21,5.63,5.71,5.56,5.73,1.83,1.44,1.21,0.76,0.64,0.53,0.7,54.2,44.17,39.3,31.31,35.61,34.23,24.1
2022-12-21,0,81.9,296.64,41.85,5.38,1.11,41.98,214,Delhi,2022,12,21,2,355,51,4,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,92.70666666666665,23.375295363552247,76.69,119.53,82.18142857142857,21.87935817810393,54.45,119.53,331.4200000000001,79.35825539916954,275.39,422.23,296.8971428571428,81.10482100637495,189.7,422.23,44.00000000000002,3.4842359277173913,41.85,48.02,45.26428571428572,3.1991501847783956,41.85,48.74,5.78,0.3487119154782633,5.38,6.02,5.841428571428572,0.2821009613217427,5.38,6.21,1.4366666666666674,0.3646002377033454,1.11,1.83,1.1942857142857144,0.40795658032267396,0.64,1.83,46.05333333333334,7.05522028949709,41.98,54.2,41.22142857142857,7.207689016070302,31.31,54.2,310.3333333333333,45.610671265980365,263.0,354.0,230.42857142857142,81.04496106659433,153.0,354.0,263.0,354.0,314.0,206.0,162.0,161.0,153.0,76.69,119.53,93.08,89.82,59.8,54.45,48.35,275.39,422.23,353.73,330.13,210.46,189.7,163.77,42.13,48.02,48.36,48.74,45.72,42.03,42.62,5.94,6.02,6.0,6.21,5.63,5.71,5.56,1.37,1.83,1.44,1.21,0.76,0.64,0.53,41.98,54.2,44.17,39.3,31.31,35.61,34.23
2022-12-22,0,84.37,314.04,42.92,5.72,1.11,36.46,263,Delhi,2022,12,22,3,356,51,4,-2.4492935982947064e-16,1.0,-0.9680771188662041,-0.2506525322587213,80.98666666666664,3.9206164481244814,76.69,84.37,86.45571428571428,18.16640200768467,59.8,119.53,295.35666666666674,19.356932436033535,275.39,314.04,314.66,65.90645947097985,210.46,422.23,42.30000000000001,0.5548873759572567,41.85,42.92,45.39142857142857,3.064019302439205,41.85,48.74,5.68,0.2821347195871379,5.38,5.94,5.842857142857143,0.28134879216879893,5.38,6.21,1.1966666666666674,0.1501110699893099,1.11,1.37,1.2614285714285713,0.3333880907405332,0.76,1.83,40.14000000000001,3.1869734859262895,36.46,41.98,41.34285714285714,7.103808167186807,31.31,54.2,277.0,71.0422409556455,214.0,354.0,239.14285714285714,74.33354687135721,161.0,354.0,214.0,263.0,354.0,314.0,206.0,162.0,161.0,81.9,76.69,119.53,93.08,89.82,59.8,54.45,296.64,275.39,422.23,353.73,330.13,210.46,189.7,41.85,42.13,48.02,48.36,48.74,45.72,42.03,5.38,5.94,6.02,6.0,6.21,5.63,5.71,1.11,1.37,1.83,1.44,1.21,0.76,0.64,41.98,41.98,54.2,44.17,39.3,31.31,35.61
2022-12-23,0,71.87,273.2,44.95,5.54,1.28,42.72,236,Delhi,2022,12,23,4,357,51,4,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.05064916883871355,79.37999999999998,6.620067975479594,71.87,84.37,88.17999999999999,15.60722482271316,71.87,119.53,294.6266666666667,20.49430489997568,273.2,314.04,323.6228571428572,52.2189785787641,273.2,422.23,43.24000000000001,1.574579308893867,41.85,44.95,45.28142857142858,3.064079136116868,41.85,48.74,5.546666666666667,0.17009801095203153,5.38,5.72,5.83,0.29444863728279963,5.38,6.21,1.1666666666666674,0.09814954576224702,1.11,1.28,1.3357142857142856,0.25072276474605126,1.11,1.83,40.38666666666668,3.4206627038237096,36.46,42.72,42.972857142857144,5.559144761219103,36.46,54.2,246.66666666666666,28.29016319029155,214.0,263.0,253.71428571428572,65.99170222008843,162.0,354.0,263.0,214.0,263.0,354.0,314.0,206.0,162.0,84.37,81.9,76.69,119.53,93.08,89.82,59.8,314.04,296.64,275.39,422.23,353.73,330.13,210.46,42.92,41.85,42.13,48.02,48.36,48.74,45.72,5.72,5.38,5.94,6.02,6.0,6.21,5.63,1.11,1.11,1.37,1.83,1.44,1.21,0.76,36.46,41.98,41.98,54.2,44.17,39.3,31.31
2022-12-24,0,69.88,260.04,44.51,6.85,1.18,39.41,266,Delhi,2022,12,24,5,358,51,4,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,75.37333333333332,7.854618598843802,69.88,84.37,85.33142857142857,17.014271880368423,69.88,119.53,282.42666666666673,28.157566182700716,260.04,314.04,313.61,57.24154377140124,260.04,422.23,44.12666666666667,1.0679107328470774,42.92,44.95,44.67714285714286,2.6585943296278773,41.85,48.36,6.036666666666668,0.7100938905031287,5.54,6.85,5.921428571428572,0.4756899750663875,5.38,6.85,1.1900000000000006,0.08544003745318784,1.11,1.28,1.3314285714285714,0.2534711404630082,1.11,1.83,39.53,3.1317247644065227,36.46,42.72,42.988571428571426,5.547174742068878,36.46,54.2,237.66666666666666,24.54248017893316,214.0,263.0,264.2857142857143,53.618138366646185,206.0,354.0,236.0,263.0,214.0,263.0,354.0,314.0,206.0,71.87,84.37,81.9,76.69,119.53,93.08,89.82,273.2,314.04,296.64,275.39,422.23,353.73,330.13,44.95,42.92,41.85,42.13,48.02,48.36,48.74,5.54,5.72,5.38,5.94,6.02,6.0,6.21,1.28,1.11,1.11,1.37,1.83,1.44,1.21,42.72,36.46,41.98,41.98,54.2,44.17,39.3
2022-12-26,0,109.62,483.0,37.02,6.67,2.0,55.89,240,Delhi,2022,12,26,0,360,52,4,-2.4492935982947064e-16,1.0,-0.8486442574947509,0.5289640103269624,83.78999999999998,22.391554211353256,69.88,109.62,87.69428571428571,19.268823573451733,69.88,119.53,338.7466666666667,125.10021795877556,260.04,483.0,332.07714285714286,85.98030408457556,260.04,483.0,42.16000000000001,4.456803787468852,37.02,44.95,43.05714285714286,3.393777218606045,37.02,48.02,6.353333333333334,0.7100938905031431,5.54,6.85,6.017142857142857,0.5549388640696034,5.38,6.85,1.4866666666666672,0.4473626418615396,1.18,2.0,1.4114285714285713,0.3596029556528767,1.11,2.0,46.00666666666667,8.71775391562135,39.41,55.89,44.66285714285715,7.416820330136287,36.46,55.89,255.0,16.52271164185812,236.0,266.0,272.85714285714283,47.15375054517126,214.0,354.0,266.0,236.0,263.0,214.0,263.0,354.0,314.0,69.88,71.87,84.37,81.9,76.69,119.53,93.08,260.04,273.2,314.04,296.64,275.39,422.23,353.73,44.51,44.95,42.92,41.85,42.13,48.02,48.36,6.85,5.54,5.72,5.38,5.94,6.02,6.0,1.18,1.28,1.11,1.11,1.37,1.83,1.44,39.41,42.72,36.46,41.98,41.98,54.2,44.17
2022-12-27,0,69.44,254.83,34.94,6.17,1.5,38.39,249,Delhi,2022,12,27,1,361,52,4,-2.4492935982947064e-16,1.0,-0.72479278722912,0.6889669190756865,82.97999999999998,23.071965672650688,69.44,109.62,80.53857142857143,14.077179438809125,69.44,109.62,332.6233333333334,130.25606486199848,254.83,483.0,308.16285714285715,79.78304763843072,254.83,483.0,38.823333333333345,5.033411699168878,34.94,44.51,41.188571428571436,3.7842543456256217,34.94,44.95,6.5633333333333335,0.35232560697443466,6.17,6.85,6.038571428571428,0.5579554513686618,5.38,6.85,1.5600000000000005,0.4132795663954401,1.18,2.0,1.3642857142857143,0.3143701185363686,1.11,2.0,44.56333333333333,9.822430113435837,38.39,55.89,42.40428571428571,6.360542055367184,36.46,55.89,247.33333333333334,16.28905563049397,236.0,266.0,262.2857142857143,44.61955582370602,214.0,354.0,240.0,266.0,236.0,263.0,214.0,263.0,354.0,109.62,69.88,71.87,84.37,81.9,76.69,119.53,483.0,260.04,273.2,314.04,296.64,275.39,422.23,37.02,44.51,44.95,42.92,41.85,42.13,48.02,6.67,6.85,5.54,5.72,5.38,5.94,6.02,2.0,1.18,1.28,1.11,1.11,1.37,1.83,55.89,39.41,42.72,36.46,41.98,41.98,54.2
2022-12-28,0,69.87,261.53,34.82,7.22,1.22,42.97,236,Delhi,2022,12,28,2,362,52,4,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,82.97666666666665,23.07480516349607,69.44,109.62,79.56428571428572,14.613715996903215,69.44,109.62,333.12000000000006,129.84311032935025,254.83,483.0,306.1828571428572,80.89615621570724,254.83,483.0,35.59333333333334,1.236985583315451,34.82,37.02,40.144285714285715,4.434000665851019,34.82,44.95,6.686666666666667,0.5251983752163671,6.17,7.22,6.221428571428571,0.709446464303,5.38,7.22,1.573333333333334,0.3951371070063357,1.22,2.0,1.342857142857143,0.31899395426424915,1.11,2.0,45.75,9.075174929443397,38.39,55.89,42.54571428571428,6.360542055367183,36.46,55.89,251.66666666666666,13.203534880225337,240.0,266.0,247.28571428571428,18.865438290822386,214.0,266.0,249.0,240.0,266.0,236.0,263.0,214.0,263.0,69.44,109.62,69.88,71.87,84.37,81.9,76.69,254.83,483.0,260.04,273.2,314.04,296.64,275.39,34.94,37.02,44.51,44.95,42.92,41.85,42.13,6.17,6.67,6.85,5.54,5.72,5.38,5.94,1.5,2.0,1.18,1.28,1.11,1.11,1.37,38.39,55.89,39.41,42.72,36.46,41.98,41.98
2022-12-29,0,92.92,363.94,37.52,8.36,1.52,53.06,232,Delhi,2022,12,29,3,363,52,4,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,77.40999999999998,13.433774599864703,69.44,92.92,81.13857142857144,15.47543798903379,69.44,109.62,293.4333333333334,61.15239188562595,254.83,363.94,315.79714285714283,83.52934468681907,254.83,483.0,35.76000000000001,1.5253851972524581,34.82,37.52,39.52571428571429,4.4583474410107655,34.82,44.95,7.25,1.0953081758101761,6.17,8.36,6.647142857142858,0.9675349138514847,5.54,8.36,1.413333333333334,0.16772994167212993,1.22,1.52,1.4014285714285712,0.3065087585169763,1.11,2.0,44.80666666666667,7.505480220034638,38.39,53.06,44.128571428571426,7.476976725413831,36.46,55.89,241.66666666666666,6.6583281184789165,236.0,249.0,243.42857142857142,17.849903294391144,214.0,266.0,236.0,249.0,240.0,266.0,236.0,263.0,214.0,69.87,69.44,109.62,69.88,71.87,84.37,81.9,261.53,254.83,483.0,260.04,273.2,314.04,296.64,34.82,34.94,37.02,44.51,44.95,42.92,41.85,7.22,6.17,6.67,6.85,5.54,5.72,5.38,1.22,1.5,2.0,1.18,1.28,1.11,1.11,42.97,38.39,55.89,39.41,42.72,36.46,41.98
2022-12-30,0,202.24,449.21,35.17,8.63,2.04,56.41,368,Delhi,2022,12,30,4,364,52,4,-2.4492935982947064e-16,1.0,-0.20129852008866114,0.9795299412524943,121.67666666666666,70.715370559259,69.87,202.24,97.97714285714287,48.48932278151106,69.44,202.24,358.22666666666674,93.97035294885906,261.53,449.21,335.10714285714283,97.50955401297561,254.83,483.0,35.83666666666668,1.4682756326147508,34.82,37.52,38.41857142857143,4.437189157456878,34.82,44.95,8.07,0.7483982896804815,7.22,8.63,7.062857142857142,1.116478306785066,5.54,8.63,1.593333333333334,0.41488954353338,1.22,2.04,1.5342857142857143,0.35659767913140417,1.18,2.04,50.81333333333333,6.996001238802929,42.97,56.41,46.978571428571435,7.859178134663942,38.39,56.41,239.0,8.888194417315232,232.0,249.0,246.0,13.723459233495024,232.0,266.0,232.0,236.0,249.0,240.0,266.0,236.0,263.0,92.92,69.87,69.44,109.62,69.88,71.87,84.37,363.94,261.53,254.83,483.0,260.04,273.2,314.04,37.52,34.82,34.94,37.02,44.51,44.95,42.92,8.36,7.22,6.17,6.67,6.85,5.54,5.72,1.52,1.22,1.5,2.0,1.18,1.28,1.11,53.06,42.97,38.39,55.89,39.41,42.72,36.46
2022-12-31,0,164.48,265.14,7.95,4.46,1.01,37.59,357,Delhi,2022,12,31,5,365,52,4,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,153.21333333333334,55.52403923827338,92.92,202.24,111.20714285714287,52.6357029383057,69.44,202.24,359.43000000000006,92.1178392060941,265.14,449.21,333.9557142857143,98.40588140572687,254.83,483.0,26.88000000000001,16.4359149425883,7.95,37.52,33.13285714285714,11.606282371034894,7.95,44.51,7.150000000000001,2.3335166594641255,4.46,8.63,6.908571428571428,1.4004931104360254,4.46,8.63,1.523333333333334,0.5150080905513391,1.01,2.04,1.4957142857142858,0.40057696484184396,1.01,2.04,49.02,10.03938743151187,37.59,56.41,46.24571428571428,8.532783557438577,37.59,56.41,278.6666666666667,77.39078325830103,232.0,368.0,261.0,48.56267428111213,232.0,368.0,368.0,232.0,236.0,249.0,240.0,266.0,236.0,202.24,92.92,69.87,69.44,109.62,69.88,71.87,449.21,363.94,261.53,254.83,483.0,260.04,273.2,35.17,37.52,34.82,34.94,37.02,44.51,44.95,8.63,8.36,7.22,6.17,6.67,6.85,5.54,2.04,1.52,1.22,1.5,2.0,1.18,1.28,56.41,53.06,42.97,38.39,55.89,39.41,42.72
